iso3c,date,country,capital_city,longitude,latitude,region,income_level,ARB,SRF,CO2,GDP,POP,URB,ARB_est,SRF_est,CO2_est,GDP_est,POP_est,URB_est,ARB_rnk,SRF_rnk,CO2_rnk,GDP_rnk,POP_rnk,URB_rnk,TOT_rnk,ARB_wgt,SRF_wgt,CO2_wgt,GDP_wgt,POP_wgt,URB_wgt,TOT_wgt
STP,2011,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,102.676,231488665.218885,184524,121904,8699.99980926514,960,102.676,231488665.218885,184524,121904,173,178,202.5,209,182,180,187.416666666667,0.00062048503602707,0.000715770637815885,0.000313282351149618,0.000317003691796211,0.00264373160565323,0.00335695756724367,0.00132787181494761
STP,2012,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,250680453.148915,188404,126532,8699.99980926514,960,113.677,250680453.148915,188404,126532,173,178,201.5,209,182,180,187.25,0.000616488604329377,0.000715784182774975,0.000340580894774127,0.000335500210229758,0.00266766629689552,0.0034139129740469,0.00134832219384178
STP,2013,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,300553785.023867,192087,131019,8699.99980926514,960,113.677,300553785.023867,192087,131019,172,179,201.5,209,181,180,187.083333333333,0.000615319732278394,0.000714481542245611,0.000338933906357591,0.000391167764761985,0.00268792114138798,0.00346375994247917,0.00136859733825179
STP,2014,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,346527949.761506,195727,135469,8699.99980926514,960,113.677,346527949.761506,195727,135469,173,179,202.5,208,181,180,187.25,0.000611800016243957,0.000714490601278438,0.000336413981061195,0.000438845155593074,0.00270683139686456,0.00350950048455132,0.00138631360593209
STP,2015,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,316065369.885019,199432,139949,8699.99980926514,960,113.677,316065369.885019,199432,139949,170.5,179,203,209,181,180,187.083333333333,0.000607806827854141,0.000714476331268225,0.000336993772938286,0.000423038106411096,0.00272614591021813,0.00355319154898007,0.00139360874961166
STP,2016,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,345495358.376319,203227,144478,8699.99980926514,960,113.677,345495358.376319,203227,144478,170.5,179,203,208,181,179,186.75,0.000607806827854141,0.000714541062701793,0.000336993772938286,0.000455457309212248,0.00274601056247055,0.00359541847460029,0.00140937133496288
STP,2017,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,375614556.382313,207089,149038,8699.99980926514,960,113.677,375614556.382313,207089,149038,170.5,179,203,208,181,179,186.75,0.000607806827854141,0.000714541062701793,0.000336993772938286,0.000465161979783826,0.00276651459248693,0.00363654145505916,0.00142125994847069
STP,2018,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,412261829.648576,211028,153635,8699.99980926514,960,113.677,412261829.648576,211028,153635,170.5,179,203,208,181,180,186.916666666667,0.000607806827854141,0.000714541062701793,0.000336993772938286,0.000480114006034547,0.00278827636853016,0.00367757958988851,0.00143421860465791
STP,2019,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8699.99980926514,960,113.677,418637388.988052,215056,158277,8699.99980926514,960,113.677,418637388.988052,215056,158277,170.5,179,203,208,181,180,186.916666666667,0.000607806827854141,0.000714541062701793,0.000336993772938286,0.000479978615460791,0.002811201136553,0.0037183591754373,0.00144481343182422
SUR,1990,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,1741.825,388400000,405169,266220,57000,163820,1741.825,388400000,405169,266220,159,91,130,188,166,162,149.333333333333,0.00401004677667689,0.122357000837217,0.00782151311774136,0.00170170816833216,0.00770308839193795,0.0117865974960554,0.0258966591313268
SUR,1991,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2027.851,448100000,413009,271677,57000,163820,2027.851,448100000,413009,271677,158,91,127,186,166,162,148.333333333333,0.00400026619399314,0.122356973413575,0.00899573127032268,0.00185919828573281,0.00772327310850808,0.0117307706985041,0.0261110354951059
SUR,1992,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2035.185,404600000,420658,277020,57000,163820,2035.185,404600000,420658,277020,158,91,128,189,166,162,149,0.00400677699272146,0.122356925995085,0.00952312618288389,0.00158730276054674,0.00774177955780233,0.0116741377803461,0.0261483415448976
SUR,1993,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2042.519,428764705.882353,428028,282190,57000,163820,2042.519,428764705.882353,428028,282190,159,91,128,191,166,163,149.666666666667,0.0040173098737909,0.122356825443264,0.00945889713201757,0.00165953006593296,0.00775627620601129,0.0116125665028177,0.0261435675373058
SUR,1994,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2046.186,605492537.313433,435099,287174,57000,163820,2046.186,605492537.313433,435099,287174,159,91,127,183,166,163,148.166666666667,0.00402446464739198,0.122363144989786,0.00944618240448588,0.00218484198530057,0.0077662377011838,0.0115458589070921,0.0262217884392068
SUR,1995,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2064.521,691590497.737557,441851,291957,57000,163820,2064.521,691590497.737557,441851,291957,159,91,129,183,166,163,148.5,0.00403182511625288,0.122363117563758,0.00935409708528461,0.00224567101590225,0.00777159495784613,0.0114736460709764,0.0262066586350035
SUR,1996,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2086.523,861411471.321696,448207,296489,57000,163820,2086.523,861411471.321696,448207,296489,159,91,129,180,166,163,148,0.0040557524160694,0.122363044427744,0.00919548909197888,0.00273962787868868,0.00777026904407766,0.0113924538876976,0.0262527727910427
SUR,1997,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2108.525,926422500,454165,300762,57000,163820,2108.525,926422500,454165,300762,159,91,128,177,166,163,147.333333333333,0.00404073701706514,0.122300234602062,0.00926228118874051,0.00296134745014332,0.00776259527907122,0.01130242963582,0.0262716041954836
SUR,1998,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2108.525,1110850000,459838,304859,57000,163820,2108.525,1110850000,459838,304859,159,91,128,173,166,163,146.666666666667,0.00403297138452902,0.122325135175138,0.00932435323053444,0.00355942162944231,0.00775159618646113,0.0112081066678772,0.0263669307123304
SUR,1999,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2126.86,886290697.674419,465380,308877,57000,163820,2126.86,886290697.674419,465380,308877,159,91,128,179,166,163,147.666666666667,0.0040316106233917,0.122325135175138,0.00925619976450148,0.00273857725783028,0.00774022864337699,0.0111137636129586,0.0262009191795329
SUR,2000,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2196.533,947671969.69697,470944,312914,57000,163820,2196.533,947671969.69697,470944,312914,161,91,129,176,166,163,147.666666666667,0.00404436427036452,0.122325061192302,0.00928381094513386,0.00283752055359669,0.00773032880590092,0.0110206627074964,0.0262069580791324
SUR,2001,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,57000,163820,2368.882,834279357.798165,476574,317003,57000,163820,2368.882,834279357.798165,476574,317003,161,91,129,184,166,164,149.166666666667,0.00405286821664903,0.122324704622391,0.00993628520733292,0.00251071609795172,0.00772238443209221,0.0109163419231536,0.0262438834165951
SUR,2002,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,45000,163820,1565.809,1093574468.08511,482228,321120,45000,163820,1565.809,1093574468.08511,482228,321120,162,91,143,178,166,164,150.666666666667,0.00321044977252504,0.122324316656593,0.0064275430327404,0.0031697420969221,0.0077152832399251,0.0108038072741886,0.0256085236788157
SUR,2003,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,55000,163820,1543.807,1274190311.41869,487938,325279,55000,163820,1543.807,1274190311.41869,487938,325279,161,91,145,177,166,164,150.666666666667,0.00391228065920885,0.122323950043763,0.00602757273995061,0.00328998631538765,0.00770915951140349,0.0106941455148625,0.0256595157974294
SUR,2004,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,53000,163820,1562.142,1484092538.40527,493680,329467,53000,163820,1562.142,1484092538.40527,493680,329467,161,91,147,177,166,164,151,0.00376206825460409,0.122325645333069,0.00582561634344275,0.00340170285655737,0.00770302427049065,0.0105857729660217,0.0256006383373643
SUR,2005,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,49000,163820,1595.145,1793388732.29125,499461,333051,49000,163820,1595.145,1793388732.29125,499461,333051,161,91,146,174,166,164,150.333333333333,0.00346801790861096,0.122323857456502,0.00574925182904481,0.00379271683678133,0.00769701053406567,0.0104590579702496,0.025581652089209
SUR,2006,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,49000,163820,1745.492,2626380435.17877,505292,336600,49000,163820,1745.492,2626380435.17877,505292,336600,161,91,145,169,166,164,149.333333333333,0.0034937257420454,0.122323551495043,0.00607585786971969,0.00512205736763349,0.00769099178702453,0.0103347783598305,0.0258401604368827
SUR,2007,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,46000,163820,1763.827,2936612021.85792,511181,340176,46000,163820,1763.827,2936612021.85792,511181,340176,161,91,148,169,166,164,149.833333333333,0.00328473613184089,0.12232351406917,0.00604165573715675,0.00508382547195694,0.0076854278961815,0.0102154253352519,0.0257724307735931
SUR,2008,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,47000,163820,1943.51,3532969034.60838,517122,343778,47000,163820,1943.51,3532969034.60838,517122,343778,162,91,146,167,166,164,149.333333333333,0.0033507015991221,0.122141593389477,0.00639858446351211,0.00557304409909727,0.00767935646937544,0.0100950553824608,0.0258730559005074
SUR,2009,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,58000,163820,2002.182,3875409836.06557,523113,347410,58000,163820,2002.182,3875409836.06557,523113,347410,159,91,146,166,167,164,148.833333333333,0.00414686008666398,0.122143712622455,0.00675872577827969,0.0064488616109763,0.00767421141080047,0.00997930219178125,0.026191945616826
SUR,2010,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,55000,163820,2401.885,4368398047.64333,529126,351043,55000,163820,2401.885,4368398047.64333,529126,351043,159,91,142,164,167,164,147.833333333333,0.0039432466391542,0.122143506656325,0.00759735423629152,0.00664335870239255,0.00766990087850653,0.00986727810734339,0.0263107742033355
SUR,2011,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,58000,163820,1804.164,4422276621.78703,535177,354694,58000,163820,1804.164,4422276621.78703,535177,354694,159,91,152,165,168,164,149.833333333333,0.00413656699753535,0.122143276965623,0.00550481845591471,0.006055925087844,0.00766764404369447,0.0097674621616676,0.0258792822853799
SUR,2012,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,52000,163820,2266.206,4980000000,541247,358349,52000,163820,2266.206,4980000000,541247,358349,160,91,147,162,168,164,148.666666666667,0.0036847595549356,0.122145588356455,0.00678964493452937,0.00666502324356209,0.00766367157913742,0.0096684814935094,0.0261028615270214
SUR,2013,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,60000,163820,2108.525,5145757575.75758,547295,361981,60000,163820,2108.525,5145757575.75758,547295,361981,158,91,151,162,168,164,149,0.00424358445357507,0.121923298177787,0.00628667729534241,0.00669715235413289,0.00765843498558432,0.00956972109189165,0.0260631447263856
SUR,2014,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,65000,163820,2244.204,5240606060.60606,553278,365656,65000,163820,2244.204,5240606060.60606,553278,365656,155.5,91,150,162,169,164,148.583333333333,0.00457091976180355,0.121924844063994,0.0066414631099823,0.00663673618145808,0.00765162834761904,0.00947279384345569,0.0261497308847187
SUR,2015,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,65000,163820,1723.49,4787367928.11777,559136,369343,65000,163820,1723.49,4787367928.11777,559136,369343,155.5,91,156,162,169,164,149.583333333333,0.00454108559501868,0.121922408946209,0.00510926042841917,0.00640765884519685,0.00764313811051247,0.00937731906819589,0.0258334784989253
SUR,2016,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,65000,163820,1723.49,3128953536.91038,564883,373049,65000,163820,1723.49,3128953536.91038,564883,373049,155.5,91,156,173,169,164,151.416666666667,0.00454108559501868,0.121933455095633,0.00510926042841917,0.00412481593173562,0.00763271949376832,0.00928353982288765,0.0254374793945771
SUR,2017,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,65000,163820,1723.49,3216207914.31281,570501,376765,65000,163820,1723.49,3216207914.31281,570501,376765,155.5,91,156,174,169,164,151.583333333333,0.00454108559501868,0.121933455095633,0.00510926042841917,0.00398295970003734,0.00762135768451433,0.0091931020364965,0.0253968700900198
SUR,2018,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,65000,163820,1723.49,3464656616.41541,575987,380497,65000,163820,1723.49,3464656616.41541,575987,380497,155.5,91,156,172,169,165,151.416666666667,0.00454108559501868,0.121933455095633,0.00510926042841917,0.0040348876563694,0.00761041634608006,0.00910800274165268,0.0253895179771955
SUR,2019,Suriname,Paramaribo,-55.1679,5.8232,Latin America & Caribbean,Upper middle income,65000,163820,1723.49,3697371949.58434,581363,384252,65000,163820,1723.49,3697371949.58434,581363,384252,155.5,91,156,172,169,165,151.416666666667,0.00454108559501868,0.121933455095633,0.00510926042841917,0.00423913275757533,0.00759954768223097,0.00902712933578558,0.0254082684824438
SVK,1990,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,,49030,,12747380650.0762,5299187,2993564,1564829.13350489,49030,46041.6947986274,12747380650.0762,5299187,2993564,93,128,50,70,96,85,87,0.110088386365989,0.0366204599624512,0.206746211491113,0.0558504680151234,0.100748344188249,0.132536751358582,0.107098436896918
SVK,1991,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,,49030,,14272201755.4704,5303294,3011210,1568655.11407318,49030,46605.4953310569,14272201755.4704,5303294,3011210,93,128,49,66,98,86,86.6666666666667,0.110088386365989,0.036620451754777,0.206746211491113,0.0592163647342187,0.0991716595442527,0.13002136373356,0.106977406270652
SVK,1992,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,,49030,44183.683,15495514296.8042,5305016,3008952,1566106.13324883,49030,44183.683,15495514296.8042,5305016,3008952,93,128,54,68,99,88,88.3333333333333,0.110088386365989,0.0366204375628069,0.206746211491113,0.0607910840815838,0.0976333848937006,0.126802830923573,0.106447055886461
SVK,1993,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,1562000,49030,42881.898,16520676973.5301,5325305,3017265,1562000,49030,42881.898,16520676973.5301,5325305,3017265,96,128,57,65,99,91,89.3333333333333,0.110088386365989,0.0366204074684608,0.19858589418638,0.0639431365758504,0.0964996132525277,0.124165244938249,0.104983780464576
SVK,1994,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,1561000,49030,40421.341,20162936291.375,5346331,3025916,1561000,49030,40421.341,20162936291.375,5346331,3025916,96,128,58,65,100,91,89.6666666666667,0.110213847624191,0.0366222988575829,0.186604424094351,0.0727553636776415,0.0954285745892491,0.121657250310657,0.103880293192279
SVK,1995,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,1557000,49030,42115.495,25840146405.2288,5361999,3031513,1557000,49030,42115.495,25840146405.2288,5361999,3031513,96,128,55,61,100,92,88.6666666666667,0.110132486070276,0.0366222906491947,0.190820257592351,0.0839058200173734,0.0943107164912515,0.11913571937499,0.105821215032573
SVK,1996,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,1553000,49030,41312.422,27925036755.3866,5373361,3034659,1553000,49030,41312.422,27925036755.3866,5373361,3034659,96,128,57,60,100,93,89,0.110501464950101,0.0366222687601775,0.182067451863329,0.0888126194686958,0.0931544144579496,0.116605380713572,0.104627266702304
SVK,1997,Slovak Republic,Bratislava,17.1073,48.1484,Europe & Central Asia,High income,1550000,49030,41048.398,27706028095.6157,5383291,3037037,1550000,49030,41048.398,27706028095.6157,5383291,3037037,95,128,60,62,102,93,90,0.109879690814929,0.0366034702877493,0.180316479350889,0.0885634531270028,0.0920112939184362,0.114129767037996,0.103584025756167
